Transaction_ID,Customer_ID,Transaction_Date,Product,Category,Quantity,Unit_Price,Discount,Sales,Payment_Method,Returned,Revenue,Signup_Date,Country,Acquisition_Channel,Plan
T08029,C0047,2025-02-01,Monitor,Electronics,1,173.14,0.0,173.14,Mobile Payment,No,173.14,2025-01-01,India,Organic,Premium
T08216,C0047,2025-08-15,Monitor,Electronics,1,355.13,0.05,337.37,PayPal,No,337.3735,2025-01-01,India,Organic,Premium
T08585,C0047,2025-10-03,Monitor,Electronics,1,588.76,0.0,588.76,PayPal,No,588.76,2025-01-01,India,Organic,Premium
T09717,C0047,2025-05-04,Tablet,Electronics,1,421.79,0.0,421.79,Credit Card,No,421.79,2025-01-01,India,Organic,Premium
T00338,C1299,2025-09-04,Phone,Electronics,1,559.15,0.05,531.19,PayPal,No,531.1925,2025-03-28,USA,Social Media,Basic
T01424,C1299,2025-06-23,Keyboard,Electronics,2,170.92,0.05,324.76,Debit Card,Yes,324.74799999999993,2025-03-28,USA,Social Media,Basic
T01725,C1299,2025-07-26,Phone,Electronics,1,483.95,0.0,483.95,Credit Card,No,483.95,2025-03-28,USA,Social Media,Basic
T01845,C1299,2025-12-31,Keyboard,Electronics,2,172.55,0.0,345.1,Debit Card,No,345.1,2025-03-28,USA,Social Media,Basic
T02131,C1299,2025-12-31,Camera,Electronics,1,1150.15,0.15,977.63,Debit Card,No,977.6275,2025-03-28,USA,Social Media,Basic
T02735,C1299,2025-12-17,Monitor,Electronics,1,261.35,0.1,235.22,Mobile Payment,No,235.21500000000003,2025-03-28,USA,Social Media,Basic
T04391,C1299,2025-12-31,Phone,Electronics,1,742.8,0.05,705.66,Mobile Payment,No,705.66,2025-03-28,USA,Social Media,Basic
T04838,C1299,2025-06-21,Laptop,Electronics,1,1046.28,0.1,941.65,PayPal,No,941.652,2025-03-28,USA,Social Media,Basic
T06768,C1299,2025-12-31,Mouse,Electronics,1,86.26,0.05,81.95,Credit Card,No,81.947,2025-03-28,USA,Social Media,Basic
T07296,C1299,2025-12-31,Laptop,Electronics,1,996.38,0.15,846.93,Mobile Payment,No,846.923,2025-03-28,USA,Social Media,Basic
T08583,C1299,2025-12-31,Mouse,Electronics,1,73.81,0.0,73.81,Debit Card,No,73.81,2025-03-28,USA,Social Media,Basic
T09147,C1299,2025-10-07,Smartwatch,Electronics,1,301.85,0.1,271.67,PayPal,No,271.665,2025-03-28,USA,Social Media,Basic
T09269,C1299,2025-12-31,Phone,Electronics,1,815.34,0.0,815.34,PayPal,No,815.34,2025-03-28,USA,Social Media,Basic
T09957,C1299,2025-11-05,Monitor,Electronics,1,284.45,0.05,270.22,Credit Card,No,270.22749999999996,2025-03-28,USA,Social Media,Basic
T00340,C0403,2025-02-27,Camera,Electronics,2,936.3,0.15,1591.71,Debit Card,No,1591.7099999999998,2024-12-07,Canada,Google Ads,Basic
T03540,C0403,2025-07-01,Speaker,Electronics,2,169.35,0.0,338.7,PayPal,No,338.7,2024-12-07,Canada,Google Ads,Basic
T04610,C0403,2025-08-16,Headphones,Electronics,1,69.79,0.0,69.79,Debit Card,No,69.79,2024-12-07,Canada,Google Ads,Basic
T06559,C0403,2025-08-17,Tablet,Electronics,1,330.27,0.0,330.27,Debit Card,No,330.27,2024-12-07,Canada,Google Ads,Basic
T08181,C0403,2025-12-31,Mouse,Electronics,1,38.18,0.05,36.27,PayPal,No,36.271,2024-12-07,Canada,Google Ads,Basic
T00342,C1215,2025-03-25,Smartwatch,Electronics,4,205.81,0.05,782.06,PayPal,Yes,782.078,2024-12-10,India,Google Ads,Basic
T00421,C1215,2025-12-31,Monitor,Electronics,2,181.01,0.15,307.71,Mobile Payment,No,307.717,2024-12-10,India,Google Ads,Basic
T02454,C1215,2025-02-06,Monitor,Electronics,1,239.56,0.1,215.61,Mobile Payment,No,215.604,2024-12-10,India,Google Ads,Basic
T02532,C1215,2025-07-31,Phone,Electronics,2,841.05,0.05,1597.99,Mobile Payment,No,1597.995,2024-12-10,India,Google Ads,Basic
T02657,C1215,2025-04-29,Laptop,Electronics,1,1274.37,0.0,1274.37,Credit Card,No,1274.37,2024-12-10,India,Google Ads,Basic
T02797,C1215,2025-09-04,Headphones,Electronics,2,37.73,0.0,75.46,Debit Card,No,75.46,2024-12-10,India,Google Ads,Basic
T03085,C1215,2025-03-07,Monitor,Electronics,2,315.73,0.0,631.47,Debit Card,No,631.46,2024-12-10,India,Google Ads,Basic
T03110,C1215,2025-11-02,Speaker,Electronics,1,226.71,0.15,192.7,Mobile Payment,No,192.7035,2024-12-10,India,Google Ads,Basic
T03388,C1215,2025-06-15,Phone,Electronics,2,724.16,0.0,1448.32,PayPal,No,1448.32,2024-12-10,India,Google Ads,Basic
T03412,C1215,2025-03-26,Keyboard,Electronics,1,160.39,0.0,160.39,Debit Card,No,160.39,2024-12-10,India,Google Ads,Basic
T05269,C1215,2025-10-12,Laptop,Electronics,1,917.22,0.0,917.22,Mobile Payment,No,917.22,2024-12-10,India,Google Ads,Basic
T06418,C1215,2025-07-30,Phone,Electronics,2,684.73,0.1,1232.52,Credit Card,No,1232.5140000000001,2024-12-10,India,Google Ads,Basic
T06557,C1215,2025-05-13,Phone,Electronics,2,431.13,0.0,862.26,Debit Card,No,862.26,2024-12-10,India,Google Ads,Basic
T06613,C1215,2025-04-26,Monitor,Electronics,3,557.29,0.0,1671.86,Debit Card,No,1671.87,2024-12-10,India,Google Ads,Basic
T06877,C1215,2025-07-22,Tablet,Electronics,2,286.83,0.15,487.61,Credit Card,No,487.61099999999993,2024-12-10,India,Google Ads,Basic
T07399,C1215,2025-09-09,Phone,Electronics,3,303.52,0.0,910.56,Credit Card,No,910.56,2024-12-10,India,Google Ads,Basic
T07938,C1215,2025-12-31,Keyboard,Electronics,1,169.06,0.0,169.06,Mobile Payment,No,169.06,2024-12-10,India,Google Ads,Basic
T08142,C1215,2025-10-09,Keyboard,Electronics,2,133.81,0.0,267.63,Debit Card,No,267.62,2024-12-10,India,Google Ads,Basic
T08460,C1215,2025-12-31,Speaker,Electronics,1,209.82,0.0,209.82,Credit Card,No,209.82,2024-12-10,India,Google Ads,Basic
T09463,C1215,2025-03-17,Keyboard,Electronics,1,156.34,0.05,148.52,Mobile Payment,No,148.523,2024-12-10,India,Google Ads,Basic
T09684,C1215,2025-02-15,Tablet,Electronics,1,204.4,0.0,204.4,Debit Card,No,204.4,2024-12-10,India,Google Ads,Basic
T09765,C1215,2025-04-11,Monitor,Electronics,2,256.63,0.0,513.27,PayPal,No,513.26,2024-12-10,India,Google Ads,Basic
T00343,C0474,2025-09-07,Headphones,Electronics,1,94.57,0.05,89.84,Credit Card,No,89.8415,2025-04-20,USA,Organic,Basic
T02053,C0474,2025-12-31,Laptop,Electronics,1,1241.28,0.0,1241.28,Debit Card,No,1241.28,2025-04-20,USA,Organic,Basic
T02328,C0474,2025-12-31,Mouse,Electronics,2,60.36,0.05,114.69,Debit Card,No,114.684,2025-04-20,USA,Organic,Basic
T02338,C0474,2025-07-11,Laptop,Electronics,4,1011.6,0.0,4046.42,Credit Card,No,4046.4,2025-04-20,USA,Organic,Basic
T02593,C0474,2025-08-24,Tablet,Electronics,3,424.79,0.0,1274.36,Credit Card,No,1274.3700000000001,2025-04-20,USA,Organic,Basic
T04930,C0474,2025-12-31,Keyboard,Electronics,1,77.0,0.0,77.0,PayPal,No,77.0,2025-04-20,USA,Organic,Basic
T05146,C0474,2025-12-31,Mouse,Electronics,1,57.52,0.2,46.01,Debit Card,No,46.016000000000005,2025-04-20,USA,Organic,Basic
T05309,C0474,2025-12-02,Phone,Electronics,1,437.28,0.1,393.55,PayPal,No,393.55199999999996,2025-04-20,USA,Organic,Basic
T06009,C0474,2025-12-31,Headphones,Electronics,1,134.96,0.0,134.96,Credit Card,No,134.96,2025-04-20,USA,Organic,Basic
T06147,C0474,2025-12-31,Headphones,Electronics,1,208.78,0.05,198.34,PayPal,No,198.34099999999998,2025-04-20,USA,Organic,Basic
T08317,C0474,2025-08-30,Tablet,Electronics,1,513.18,0.05,487.52,Credit Card,No,487.5209999999999,2025-04-20,USA,Organic,Basic
T08541,C0474,2025-07-02,Smartwatch,Electronics,1,348.78,0.0,348.78,PayPal,No,348.78,2025-04-20,USA,Organic,Basic
T08921,C0474,2025-12-31,Speaker,Electronics,1,49.55,0.1,44.6,Mobile Payment,No,44.595,2025-04-20,USA,Organic,Basic
T00344,C0051,2024-08-24,Mouse,Electronics,2,43.14,0.0,86.28,Mobile Payment,No,86.28,2024-02-04,India,Organic,Standard
T00707,C0051,2025-04-18,Camera,Electronics,1,635.86,0.0,635.86,Mobile Payment,Yes,635.86,2024-02-04,India,Organic,Standard
T04523,C0051,2024-07-03,Mouse,Electronics,1,17.85,0.05,16.96,PayPal,No,16.9575,2024-02-04,India,Organic,Standard
T05717,C0051,2025-04-21,Laptop,Electronics,1,1289.64,0.15,1096.19,Mobile Payment,No,1096.194,2024-02-04,India,Organic,Standard
T06884,C0051,2025-05-21,Mouse,Electronics,1,22.05,0.1,19.84,Mobile Payment,No,19.845000000000002,2024-02-04,India,Organic,Standard
T06908,C0051,2024-08-21,Mouse,Electronics,1,99.7,0.15,84.74,Credit Card,No,84.745,2024-02-04,India,Organic,Standard
T07537,C0051,2025-05-01,Phone,Electronics,1,275.54,0.05,261.76,Debit Card,Yes,261.76300000000003,2024-02-04,India,Organic,Standard
T07695,C0051,2024-04-14,Headphones,Electronics,1,145.75,0.15,123.89,Mobile Payment,No,123.8875,2024-02-04,India,Organic,Standard
T00347,C0167,2025-12-31,Tablet,Electronics,1,541.62,0.2,433.29,Credit Card,No,433.29600000000005,2025-02-04,Canada,Referral,Basic
T02298,C0167,2025-12-31,Speaker,Electronics,2,116.18,0.2,185.88,PayPal,No,185.88800000000003,2025-02-04,Canada,Referral,Basic
T07424,C0167,2025-12-31,Tablet,Electronics,1,263.89,0.0,263.89,Debit Card,No,263.89,2025-02-04,Canada,Referral,Basic
T00348,C0756,2025-12-31,Phone,Electronics,1,655.17,0.0,655.17,PayPal,No,655.17,2025-01-10,USA,Social Media,Basic
T00560,C0756,2025-02-15,Mouse,Electronics,2,38.33,0.0,76.65,Mobile Payment,No,76.66,2025-01-10,USA,Social Media,Basic
T00924,C0756,2025-12-31,Keyboard,Electronics,1,169.49,0.05,161.02,Mobile Payment,No,161.0155,2025-01-10,USA,Social Media,Basic
T00995,C0756,2025-09-23,Headphones,Electronics,1,215.78,0.0,215.78,Debit Card,No,215.78,2025-01-10,USA,Social Media,Basic
T02476,C0756,2025-03-23,Speaker,Electronics,1,122.39,0.05,116.27,Credit Card,No,116.2705,2025-01-10,USA,Social Media,Basic
T02812,C0756,2025-02-21,Mouse,Electronics,1,69.19,0.05,65.73,Mobile Payment,No,65.73049999999999,2025-01-10,USA,Social Media,Basic
T02892,C0756,2025-04-22,Phone,Electronics,1,863.2,0.05,820.04,Credit Card,No,820.04,2025-01-10,USA,Social Media,Basic
T03226,C0756,2025-08-12,Monitor,Electronics,1,175.56,0.2,140.45,Debit Card,No,140.448,2025-01-10,USA,Social Media,Basic
T04199,C0756,2025-01-17,Headphones,Electronics,1,102.36,0.1,92.12,Mobile Payment,No,92.124,2025-01-10,USA,Social Media,Basic
T04286,C0756,2025-12-31,Keyboard,Electronics,2,130.31,0.05,247.59,Mobile Payment,No,247.589,2025-01-10,USA,Social Media,Basic
T04361,C0756,2025-03-17,Phone,Electronics,1,386.29,0.0,386.29,PayPal,No,386.29,2025-01-10,USA,Social Media,Basic
T04422,C0756,2025-12-31,Mouse,Electronics,2,38.41,0.0,76.81,Credit Card,No,76.82,2025-01-10,USA,Social Media,Basic
T04652,C0756,2025-12-31,Phone,Electronics,2,811.37,0.0,1622.75,Credit Card,No,1622.74,2025-01-10,USA,Social Media,Basic
T05691,C0756,2025-06-20,Tablet,Electronics,3,204.39,0.15,521.2,Mobile Payment,No,521.1945,2025-01-10,USA,Social Media,Basic
T06146,C0756,2025-06-08,Camera,Electronics,1,566.57,0.05,538.24,Mobile Payment,No,538.2415,2025-01-10,USA,Social Media,Basic
T06258,C0756,2025-12-31,Headphones,Electronics,1,91.22,0.0,91.22,Debit Card,No,91.22,2025-01-10,USA,Social Media,Basic
T06544,C0756,2025-09-25,Mouse,Electronics,1,77.26,0.0,77.26,PayPal,No,77.26,2025-01-10,USA,Social Media,Basic
T07109,C0756,2025-10-09,Phone,Electronics,2,458.88,0.1,825.98,Mobile Payment,No,825.984,2025-01-10,USA,Social Media,Basic
T07144,C0756,2025-01-17,Tablet,Electronics,1,457.54,0.0,457.54,Credit Card,No,457.54,2025-01-10,USA,Social Media,Basic
T07222,C0756,2025-12-31,Mouse,Electronics,3,21.16,0.0,63.49,Credit Card,No,63.480000000000004,2025-01-10,USA,Social Media,Basic
T07285,C0756,2025-11-18,Tablet,Electronics,1,553.72,0.15,470.66,Debit Card,No,470.66200000000003,2025-01-10,USA,Social Media,Basic
T08256,C0756,2025-11-24,Keyboard,Electronics,1,102.27,0.0,102.27,Debit Card,No,102.27,2025-01-10,USA,Social Media,Basic
T08474,C0756,2025-12-31,Mouse,Electronics,2,56.39,0.1,101.5,Credit Card,No,101.50200000000001,2025-01-10,USA,Social Media,Basic
T09149,C0756,2025-04-10,Laptop,Electronics,3,1011.09,0.1,2729.95,PayPal,No,2729.943,2025-01-10,USA,Social Media,Basic
T09241,C0756,2025-05-07,Phone,Electronics,1,284.78,0.0,284.78,Debit Card,No,284.78,2025-01-10,USA,Social Media,Basic
T09497,C0756,2025-11-01,Headphones,Electronics,2,82.15,0.05,156.08,Credit Card,No,156.085,2025-01-10,USA,Social Media,Basic
T09511,C0756,2025-03-29,Headphones,Electronics,2,106.79,0.0,213.58,PayPal,No,213.58,2025-01-10,USA,Social Media,Basic
T00349,C1178,2025-09-08,Speaker,Electronics,1,142.98,0.0,142.98,Debit Card,Yes,142.98,2024-07-13,Australia,Google Ads,Basic
T00381,C1178,2024-07-20,Laptop,Electronics,1,717.08,0.0,717.08,Debit Card,No,717.08,2024-07-13,Australia,Google Ads,Basic
T04368,C1178,2024-07-20,Monitor,Electronics,1,264.11,0.05,250.91,Mobile Payment,No,250.9045,2024-07-13,Australia,Google Ads,Basic
T04631,C1178,2025-07-10,Phone,Electronics,1,871.63,0.0,871.63,Credit Card,No,871.63,2024-07-13,Australia,Google Ads,Basic
T04886,C1178,2025-07-30,Smartwatch,Electronics,2,196.94,0.0,393.88,Mobile Payment,No,393.88,2024-07-13,Australia,Google Ads,Basic
T05200,C1178,2024-09-06,Speaker,Electronics,2,90.54,0.0,181.09,Credit Card,No,181.08,2024-07-13,Australia,Google Ads,Basic
T05237,C1178,2025-06-02,Phone,Electronics,1,589.59,0.05,560.11,Mobile Payment,No,560.1105,2024-07-13,Australia,Google Ads,Basic
T05557,C1178,2024-12-31,Phone,Electronics,1,407.74,0.05,387.36,Credit Card,No,387.353,2024-07-13,Australia,Google Ads,Basic
T08363,C1178,2024-09-09,Phone,Electronics,1,536.35,0.0,536.35,PayPal,No,536.35,2024-07-13,Australia,Google Ads,Basic
T08792,C1178,2024-10-26,Tablet,Electronics,1,344.01,0.1,309.61,Credit Card,No,309.609,2024-07-13,Australia,Google Ads,Basic
T08932,C1178,2025-11-19,Laptop,Electronics,1,1289.62,0.1,1160.65,PayPal,No,1160.658,2024-07-13,Australia,Google Ads,Basic
T09865,C1178,2025-04-05,Laptop,Electronics,2,1269.99,0.05,2412.97,Mobile Payment,No,2412.9809999999998,2024-07-13,Australia,Google Ads,Basic
T00350,C0332,2024-10-19,Keyboard,Electronics,2,115.28,0.0,230.56,PayPal,No,230.56,2024-09-03,Canada,Social Media,Basic
T02413,C0332,2025-05-04,Laptop,Electronics,1,831.61,0.0,831.61,Debit Card,Yes,831.61,2024-09-03,Canada,Social Media,Basic
T04318,C0332,2025-09-22,Monitor,Electronics,1,404.65,0.0,404.65,PayPal,No,404.65,2024-09-03,Canada,Social Media,Basic
T06601,C0332,2025-07-20,Phone,Electronics,1,735.2,0.0,735.2,Debit Card,No,735.2,2024-09-03,Canada,Social Media,Basic
T07780,C0332,2025-06-27,Speaker,Electronics,1,72.17,0.15,61.34,Mobile Payment,Yes,61.3445,2024-09-03,Canada,Social Media,Basic
T07875,C0332,2025-10-02,Headphones,Electronics,1,158.3,0.0,158.3,Debit Card,No,158.3,2024-09-03,Canada,Social Media,Basic
T00351,C0412,2025-11-02,Tablet,Electronics,1,407.99,0.0,407.99,PayPal,No,407.99,2025-03-30,Thailand,Referral,Basic
T00543,C0412,2025-12-31,Phone,Electronics,1,677.29,0.1,609.56,Credit Card,Yes,609.561,2025-03-30,Thailand,Referral,Basic
T01002,C0412,2025-12-31,Camera,Electronics,3,639.16,0.0,1917.47,PayPal,No,1917.48,2025-03-30,Thailand,Referral,Basic
T02240,C0412,2025-07-03,Smartwatch,Electronics,1,332.11,0.15,282.29,Debit Card,No,282.2935,2025-03-30,Thailand,Referral,Basic
T02722,C0412,2025-12-31,Phone,Electronics,1,322.79,0.15,274.37,PayPal,No,274.3715,2025-03-30,Thailand,Referral,Basic
T03206,C0412,2025-12-31,Phone,Electronics,1,587.14,0.1,528.43,PayPal,No,528.426,2025-03-30,Thailand,Referral,Basic
T04115,C0412,2025-12-06,Keyboard,Electronics,2,113.62,0.0,227.24,PayPal,No,227.24,2025-03-30,Thailand,Referral,Basic
T05734,C0412,2025-12-31,Tablet,Electronics,1,378.99,0.0,378.99,PayPal,No,378.99,2025-03-30,Thailand,Referral,Basic
T06208,C0412,2025-06-29,Monitor,Electronics,1,494.49,0.1,445.04,Credit Card,No,445.041,2025-03-30,Thailand,Referral,Basic
T07022,C0412,2025-12-31,Keyboard,Electronics,1,162.56,0.2,130.05,Mobile Payment,No,130.048,2025-03-30,Thailand,Referral,Basic
T07923,C0412,2025-12-31,Laptop,Electronics,2,1237.08,0.1,2226.75,Debit Card,No,2226.744,2025-03-30,Thailand,Referral,Basic
T07925,C0412,2025-12-31,Mouse,Electronics,3,82.37,0.15,210.03,Mobile Payment,No,210.0435,2025-03-30,Thailand,Referral,Basic
T08409,C0412,2025-12-31,Speaker,Electronics,1,74.51,0.05,70.79,PayPal,No,70.78450000000001,2025-03-30,Thailand,Referral,Basic
T08514,C0412,2025-12-31,Mouse,Electronics,2,96.63,0.1,173.94,Mobile Payment,No,173.934,2025-03-30,Thailand,Referral,Basic
T08617,C0412,2025-12-31,Camera,Electronics,1,639.74,0.2,511.79,PayPal,No,511.79200000000003,2025-03-30,Thailand,Referral,Basic
T00352,C0364,2025-12-31,Headphones,Electronics,2,82.05,0.1,147.69,Debit Card,No,147.69,2025-04-19,Thailand,Referral,Standard
T09065,C0364,2025-09-01,Headphones,Electronics,1,90.43,0.0,90.43,Mobile Payment,No,90.43,2025-04-19,Thailand,Referral,Standard
T00353,C1486,2024-12-13,Headphones,Electronics,1,86.73,0.0,86.73,Credit Card,No,86.73,2024-10-19,Thailand,Organic,Basic
T00437,C1486,2025-03-01,Monitor,Electronics,2,416.67,0.0,833.34,Mobile Payment,No,833.34,2024-10-19,Thailand,Organic,Basic
T01177,C1486,2025-11-17,Laptop,Electronics,1,1086.32,0.0,1086.32,PayPal,No,1086.32,2024-10-19,Thailand,Organic,Basic
T02388,C1486,2024-10-28,Mouse,Electronics,2,85.38,0.2,136.61,Credit Card,No,136.608,2024-10-19,Thailand,Organic,Basic
T02808,C1486,2025-01-26,Headphones,Electronics,2,156.44,0.15,265.95,Debit Card,No,265.948,2024-10-19,Thailand,Organic,Basic
T02835,C1486,2025-07-01,Phone,Electronics,3,598.49,0.1,1615.92,Credit Card,No,1615.923,2024-10-19,Thailand,Organic,Basic
T03091,C1486,2025-10-11,Headphones,Electronics,2,154.82,0.15,263.19,Credit Card,No,263.19399999999996,2024-10-19,Thailand,Organic,Basic
T03239,C1486,2024-11-28,Headphones,Electronics,1,112.52,0.0,112.52,Debit Card,No,112.52,2024-10-19,Thailand,Organic,Basic
T04054,C1486,2025-05-29,Smartwatch,Electronics,1,231.25,0.0,231.25,PayPal,No,231.25,2024-10-19,Thailand,Organic,Basic
T04081,C1486,2025-12-12,Laptop,Electronics,1,1285.65,0.1,1157.09,Mobile Payment,No,1157.085,2024-10-19,Thailand,Organic,Basic
T04322,C1486,2025-07-31,Camera,Electronics,1,835.94,0.0,835.94,Debit Card,No,835.94,2024-10-19,Thailand,Organic,Basic
T05195,C1486,2024-12-09,Keyboard,Electronics,2,103.72,0.05,197.07,Mobile Payment,No,197.06799999999998,2024-10-19,Thailand,Organic,Basic
T05345,C1486,2025-07-26,Tablet,Electronics,1,216.77,0.0,216.77,Credit Card,No,216.77,2024-10-19,Thailand,Organic,Basic
T05578,C1486,2024-12-04,Monitor,Electronics,1,281.91,0.0,281.91,PayPal,No,281.91,2024-10-19,Thailand,Organic,Basic
T06679,C1486,2025-12-18,Phone,Electronics,1,342.84,0.0,342.84,Mobile Payment,No,342.84,2024-10-19,Thailand,Organic,Basic
T07142,C1486,2025-05-08,Laptop,Electronics,2,1339.57,0.1,2411.23,Credit Card,No,2411.226,2024-10-19,Thailand,Organic,Basic
T07783,C1486,2025-03-25,Phone,Electronics,2,671.71,0.05,1276.25,PayPal,No,1276.249,2024-10-19,Thailand,Organic,Basic
T08259,C1486,2025-05-22,Headphones,Electronics,1,95.33,0.0,95.33,Debit Card,No,95.33,2024-10-19,Thailand,Organic,Basic
T08440,C1486,2025-11-02,Headphones,Electronics,1,171.55,0.0,171.55,Debit Card,No,171.55,2024-10-19,Thailand,Organic,Basic
T08447,C1486,2024-12-14,Monitor,Electronics,3,547.24,0.05,1559.63,Debit Card,No,1559.634,2024-10-19,Thailand,Organic,Basic
T08607,C1486,2025-05-10,Keyboard,Electronics,1,157.42,0.0,157.42,PayPal,No,157.42,2024-10-19,Thailand,Organic,Basic
T09077,C1486,2025-05-16,Phone,Electronics,1,548.88,0.0,548.88,Mobile Payment,No,548.88,2024-10-19,Thailand,Organic,Basic
T09267,C1486,2025-04-30,Headphones,Electronics,2,164.38,0.05,312.32,Credit Card,No,312.322,2024-10-19,Thailand,Organic,Basic
T09473,C1486,2025-05-16,Camera,Electronics,2,366.43,0.2,586.29,Mobile Payment,No,586.288,2024-10-19,Thailand,Organic,Basic
T09817,C1486,2025-12-12,Smartwatch,Electronics,1,174.32,0.05,165.61,PayPal,No,165.60399999999998,2024-10-19,Thailand,Organic,Basic
T09867,C1486,2024-12-28,Mouse,Electronics,2,36.17,0.05,68.72,Debit Card,No,68.723,2024-10-19,Thailand,Organic,Basic
T00354,C0300,2024-08-15,Mouse,Electronics,2,89.33,0.15,151.86,Debit Card,No,151.861,2024-05-29,India,Organic,Basic
T00463,C0300,2025-02-11,Mouse,Electronics,4,89.21,0.1,321.15,Credit Card,No,321.156,2024-05-29,India,Organic,Basic
T01533,C0300,2025-09-19,Tablet,Electronics,1,321.91,0.05,305.82,Mobile Payment,No,305.8145,2024-05-29,India,Organic,Basic
T01897,C0300,2024-07-12,Speaker,Electronics,1,130.51,0.0,130.51,Credit Card,No,130.51,2024-05-29,India,Organic,Basic
T03912,C0300,2024-12-30,Mouse,Electronics,1,90.61,0.0,90.61,Mobile Payment,No,90.61,2024-05-29,India,Organic,Basic
T03943,C0300,2024-07-11,Smartwatch,Electronics,2,80.64,0.15,137.08,Credit Card,No,137.088,2024-05-29,India,Organic,Basic
T05015,C0300,2024-07-28,Tablet,Electronics,1,574.6,0.15,488.41,Credit Card,No,488.41,2024-05-29,India,Organic,Basic
T06268,C0300,2025-01-01,Speaker,Electronics,3,127.37,0.15,324.81,PayPal,No,324.7935,2024-05-29,India,Organic,Basic
T06755,C0300,2024-12-04,Mouse,Electronics,2,56.74,0.0,113.49,Credit Card,No,113.48,2024-05-29,India,Organic,Basic
T06922,C0300,2025-09-08,Headphones,Electronics,1,191.55,0.1,172.39,PayPal,No,172.395,2024-05-29,India,Organic,Basic
T07785,C0300,2024-11-19,Keyboard,Electronics,1,163.32,0.05,155.15,PayPal,No,155.154,2024-05-29,India,Organic,Basic
T09753,C0300,2025-02-12,Mouse,Electronics,2,39.94,0.0,79.89,Mobile Payment,No,79.88,2024-05-29,India,Organic,Basic
T00355,C0873,2025-10-13,Keyboard,Electronics,3,123.41,0.05,351.72,Debit Card,No,351.7185,2024-06-09,Thailand,Organic,Standard
T01148,C0873,2024-11-06,Speaker,Electronics,1,274.29,0.0,274.29,Mobile Payment,Yes,274.29,2024-06-09,Thailand,Organic,Standard
T01432,C0873,2024-10-05,Laptop,Electronics,2,1329.73,0.15,2260.55,Credit Card,No,2260.541,2024-06-09,Thailand,Organic,Standard
T03224,C0873,2024-11-09,Headphones,Electronics,2,211.48,0.0,422.96,PayPal,No,422.96,2024-06-09,Thailand,Organic,Standard
T04351,C0873,2025-08-25,Laptop,Electronics,2,1168.56,0.0,2337.12,Debit Card,No,2337.12,2024-06-09,Thailand,Organic,Standard
T05457,C0873,2024-06-14,Keyboard,Electronics,1,80.22,0.1,72.2,PayPal,No,72.19800000000001,2024-06-09,Thailand,Organic,Standard
T06171,C0873,2024-08-15,Smartwatch,Electronics,1,127.67,0.1,114.9,Debit Card,No,114.903,2024-06-09,Thailand,Organic,Standard
T06419,C0873,2025-07-13,Laptop,Electronics,1,1366.14,0.1,1229.53,Credit Card,No,1229.526,2024-06-09,Thailand,Organic,Standard
